assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
153774712,22720863,Melamprosops phaeosoma,8.1.2,Named species,2.1,Species mortality,,Plasmodium relictum,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
153774712,22720863,Melamprosops phaeosoma,8.1.2,Named species,1.2,Ecosystem degradation,,Sus domesticus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
153774712,22720863,Melamprosops phaeosoma,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
153774712,22720863,Melamprosops phaeosoma,8.1.2,Named species,2.3.7,Reduced reproductive success,,Urva auropunctata,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
153774712,22720863,Melamprosops phaeosoma,8.1.2,Named species,2.3.2,Competition,,Oxychilus alliarius,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
157724204,23156,Xiphophorus couchianus,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.1.2,Run-off,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.1.1,Sewage,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,7.2.7,Abstraction of ground water (agricultural use),1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,7.2.6,Abstraction of ground water (commercial use),1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,8.1.1,Unspecified species,2.3.1|2.3.2,Hybridisation|Competition,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.2.3,Type Unknown/Unrecorded,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.3.1,Nutrient loads,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.3.2,"Soil erosion, sedimentation",1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.3.3,Herbicides and pesticides,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,9.4,Garbage & solid waste,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,1.3,Tourism & recreation areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,6.1,Recreational activities,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,7.2.1,Abstraction of surface water (domestic use),1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,7.2.2,Abstraction of surface water (commercial use),1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,7.2.3,Abstraction of surface water (agricultural use),1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
157724204,23156,Xiphophorus couchianus,7.2.5,Abstraction of ground water (domestic use),1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
153022606,22685533,Cyanopsitta spixii,8.1.2,Named species,2.1|2.3.2|2.3.7,Species mortality|Competition|Reduced reproductive success,,Apis mellifera ssp. scutellata,,Whole (>90%),"Slow, Significant Declines",,"Past, Likely to Return",
153022606,22685533,Cyanopsitta spixii,3.3,Renewable energy,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
153022606,22685533,Cyanopsitta spixii,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),No decline,,"Past, Unlikely to Return",
153022606,22685533,Cyanopsitta spixii,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Likely to Return",
153022606,22685533,Cyanopsitta spixii,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),No decline,,"Past, Unlikely to Return",
1998432,191696,Allotoca goslinei,8.1.2,Named species,"","",,Xiphophorus hellerii,,Whole (>90%),Rapid Declines,,"Past, Likely to Return",
1998432,191696,Allotoca goslinei,2.1.2,Small-holder farming,"","",,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",
1998432,191696,Allotoca goslinei,9.3.2,"Soil erosion, sedimentation","","",,,,Majority (50-90%),Negligible declines,,"Past, Likely to Return",
1998432,191696,Allotoca goslinei,11.2,Droughts,"","",,,,Majority (50-90%),Rapid Declines,,"Past, Likely to Return",
2757376,20285,Skiffia francesae,6.1,Recreational activities,"","",,,,Whole (>90%),Unknown,,"Past, Likely to Return",
2757376,20285,Skiffia francesae,2.3.2,"Small-holder grazing, ranching or farming","","",,,,Whole (>90%),Rapid Declines,,"Past, Likely to Return",
2757376,20285,Skiffia francesae,7.2.9,Small dams,"","",,,,Whole (>90%),"Slow, Significant Declines",,"Past, Likely to Return",
2757376,20285,Skiffia francesae,7.2.11,Dams (size unknown),"","",,,,Whole (>90%),Negligible declines,,"Past, Likely to Return",
2757376,20285,Skiffia francesae,9.1.1,Sewage,"","",,,,Whole (>90%),"Slow, Significant Declines",,"Past, Likely to Return",
2757376,20285,Skiffia francesae,9.3.1,Nutrient loads,"","",,,,Whole (>90%),"Slow, Significant Declines",,"Past, Likely to Return",
2757376,20285,Skiffia francesae,9.3.2,"Soil erosion, sedimentation","","",,,,Whole (>90%),Unknown,,"Past, Likely to Return",
2757376,20285,Skiffia francesae,8.1.1,Unspecified species,"","",,,,Whole (>90%),Very Rapid Declines,"The original habitat is populated with several exotic fish species being competitors for food and space. In case of a possible reintroduction, these species would lead to very rapid population declines. ","Past, Likely to Return",
3104750,6144,Cyprinodon alvarezi,8.1.1,Unspecified species,"","",,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
3104750,6144,Cyprinodon alvarezi,7.2.8,Abstraction of ground water (unknown use),"","",,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
130025081,14891,Notropis orca,9.3.4,Type Unknown/Unrecorded,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,"Past, Unlikely to Return",
130025081,14891,Notropis orca,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
130025081,14891,Notropis orca,7.2.4,Abstraction of surface water (unknown use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
130025081,14891,Notropis orca,8.1.1,Unspecified species,2.1,Species mortality,,,,,,,"Past, Unlikely to Return",
546437,14881,Notropis amecae,9.1.2,Run-off,1.2,Ecosystem degradation,,,,Whole (>90%),,,Ongoing,
546437,14881,Notropis amecae,9.3.3,Herbicides and pesticides,1.2,Ecosystem degradation,,,,Whole (>90%),,,Ongoing,
546437,14881,Notropis amecae,8.1.1,Unspecified species,2.3.2,Competition,,,,Whole (>90%),,,Ongoing,
511283,13013,Megupsilon aporus,8.1.1,Unspecified species,"","",,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
511283,13013,Megupsilon aporus,7.2.8,Abstraction of ground water (unknown use),"","",,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
2774500,21120,Stypodon signifer,8.1.1,Unspecified species,2.2,Species disturbance,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
2774500,21120,Stypodon signifer,9.1.1,Sewage,1.2,Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
2774500,21120,Stypodon signifer,7.2.9,Small dams,1.1,Ecosystem conversion,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
2774500,21120,Stypodon signifer,7.2.3,Abstraction of surface water (agricultural use),1.1,Ecosystem conversion,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
2774500,21120,Stypodon signifer,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
546490,14882,Notropis aulidion,8.1.2,Named species,"","",,Micropterus salmoides,,Unknown,Unknown,,"Past, Unlikely to Return",
546490,14882,Notropis aulidion,7.2.4,Abstraction of surface water (unknown use),"","",,,,Unknown,Unknown,,"Past, Unlikely to Return",
546490,14882,Notropis aulidion,9.2.3,Type Unknown/Unrecorded,"","",,,,Unknown,Unknown,,"Past, Unlikely to Return",
17023949,17023550,Leiolopisma ceciliae,8.1.2,Named species,2.1,Species mortality,Feral,Rattus rattus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
17023949,17023550,Leiolopisma ceciliae,8.1.2,Named species,2.1,Species mortality,Feral,Rattus norvegicus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
83794603,44077,Amaranthus brownii,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
83794603,44077,Amaranthus brownii,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
83794603,44077,Amaranthus brownii,10.3,Avalanches/landslides,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
22186735,9003,Geocapromys thoracatus,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
22186735,9003,Geocapromys thoracatus,8.1.2,Named species,2.1,Species mortality,,Felis catus,,,,,"Past, Unlikely to Return",
22186876,10860,Isolobodon portoricensis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,Negligible declines,,"Past, Unlikely to Return",
22186876,10860,Isolobodon portoricensis,8.1.2,Named species,2.1,Species mortality,,Unspecified HERPESTIDAE,,Unknown,Unknown,,"Past, Unlikely to Return",
22186876,10860,Isolobodon portoricensis,8.1.2,Named species,2.1,Species mortality,,Rattus rattus,,Unknown,Unknown,,"Past, Unlikely to Return",
22327069,20322,Solenodon marcanoi,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
22327069,20322,Solenodon marcanoi,8.1.2,Named species,2.3.2,Competition,,Unspecified Rattus,,,,,"Past, Unlikely to Return",
22327069,20322,Solenodon marcanoi,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,,,,"Past, Unlikely to Return",
22327069,20322,Solenodon marcanoi,8.1.2,Named species,2.1,Species mortality,,Felis catus,,,,,"Past, Unlikely to Return",
22390443,14708,Nesoryzomys indefessus,8.1.2,Named species,2.3.2,Competition,Unknown Ancestry,Rattus rattus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
22357957,15255,Oligoryzomys victus,8.1.2,Named species,2.3.2,Competition,Unknown Ancestry,Rattus norvegicus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
22357957,15255,Oligoryzomys victus,8.1.2,Named species,2.3.2,Competition,Unknown Ancestry,Rattus rattus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
22357957,15255,Oligoryzomys victus,8.1.2,Named species,2.1,Species mortality,Unknown Ancestry,Unspecified HERPESTIDAE,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,11.2,Droughts,"","",,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,8.1.2,Named species,"","",,Capra hircus,,,,,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,8.1.2,Named species,"","",,Trichosurus vulpecula,,,,,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,8.1.2,Named species,"","",,Cervus elaphus,,,,,"Past, Unlikely to Return",
47608529,272625865,Clianthus puniceus,8.1.1,Unspecified species,"","",,,,,,,"Past, Unlikely to Return",
211437583,39483,Pieris wollastoni,8.1.2,Named species,2.3.2,Competition,,Cotesia glomerata,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
211437583,39483,Pieris wollastoni,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
211437583,39483,Pieris wollastoni,8.1.1,Unspecified species,2.3.2,Competition,,,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
211437583,39483,Pieris wollastoni,8.1.2,Named species,2.3.2,Competition,,Pieris rapae,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
217035836,217035752,Chaeropus ecaudatus,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,"Past, Unlikely to Return",
217035836,217035752,Chaeropus ecaudatus,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
217035836,217035752,Chaeropus ecaudatus,8.1.2,Named species,2.1,Species mortality,,Vulpes vulpes,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
217035836,217035752,Chaeropus ecaudatus,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,"Past, Unlikely to Return",
217035836,217035752,Chaeropus ecaudatus,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
217036166,217036096,Chaeropus yirratji,8.1.2,Named species,2.1,Species mortality,,Vulpes vulpes,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
217036166,217036096,Chaeropus yirratji,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
217036166,217036096,Chaeropus yirratji,2.3.3,"Agro-industry grazing, ranching or farming",1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
217036166,217036096,Chaeropus yirratji,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
217910559,18338,Prolagus sardus,8.1.1,Unspecified species,2.3.2,Competition,,,,,,,"Past, Unlikely to Return",
254613685,5223,Conilurus albipes,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254613685,5223,Conilurus albipes,8.1.2,Named species,1.1|1.2,Ecosystem conversion|Ecosystem degradation,Feral,Oryctolagus cuniculus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254613685,5223,Conilurus albipes,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254613685,5223,Conilurus albipes,7.1.3,Trend Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254618912,19344,Rattus macleari,8.1.1,Unspecified species,2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254619993,19351,Rattus nativitatis,8.1.2,Named species,2.1,Species mortality,,Rattus rattus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254622081,75927841,Conilurus capricornensis,7.1.3,Trend Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254622081,75927841,Conilurus capricornensis,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254622081,75927841,Conilurus capricornensis,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
257423866,3719,Campsicnemus mirabilis,8.1.2,Named species,2.1,Species mortality,,Pheidole megacephala,,,,,"Past, Unlikely to Return",
258643164,15331,Onychogalea lunata,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
258643164,15331,Onychogalea lunata,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
258643164,15331,Onychogalea lunata,8.1.1,Unspecified species,2.1,Species mortality,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
258643164,15331,Onychogalea lunata,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
258643164,15331,Onychogalea lunata,8.1.2,Named species,2.1,Species mortality,Feral,Vulpes vulpes,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
258647331,3626,Caloprymnus campestris,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
258647331,3626,Caloprymnus campestris,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
258647331,3626,Caloprymnus campestris,8.1.2,Named species,2.1,Species mortality,,Vulpes vulpes,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
258653869,136805,Bettongia pusilla,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
258653869,136805,Bettongia pusilla,8.1.2,Named species,1.2,Ecosystem degradation,,Oryctolagus cuniculus,,,,,"Past, Unlikely to Return",
258653869,136805,Bettongia pusilla,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,Feral,Felis catus,,,,,"Past, Unlikely to Return",
